0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,8,0,0,0,5,538,16,158,1202,43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,38,32,22,90,9,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,0,0,0,322,136,762,60,292,153,1,33,3,4,21,0,0,0,0,0,2,0,3,0,61,0,0,0,43,0,163,158,214,2433,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,4,0,1,0,0,0,0,2,3,0,4,6,0,13,14,0,0,7,1
0,0,0,0,0,0,0,6128,839,3162,5300,809,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,39,1,0,0,0,0,0,3,0,0,0,0,822,2,0,89,50,32,816,44,1082,6,1,2,0,258,1,0,0,0,0,0,0,0,0,0,4,3,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,1,18,1,8,10,63,771,522,388,7574,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,76,0,19,11,0,5,39,51,54,3,321,424,2,2,11,28,1,9,16
0,0,0,25,0,5,6,1,1,1,9,0,4,4,2,0,4,0,1,23,2,97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,157,114,43,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,2,1,18,13,15,19,27,2,62,128,0,2,23,0,0,0,0
61,23,0,0,0,0,0,0,1,5,13,0,0,19,0,2089,2,134,9,160,143,386,9,0,11,0,0,0,1,0,0,0,0,0,0,0,0,31,0,3,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,2,0,1,0,8,44,8,8,9,25,69,337,84,561,4,2,0,0,17,0,0,1,0,0,0,0,0,0,0,5,0,8,80,0,33,18,0,6,64,70,76,9,422,633,3,1,21,21,6,25,32
0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,4,125,1,24,206,9,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,20,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,19,22,2,121,302,0,3,11,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,41,539,27,189,25,180,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,3,6,0,0,0,0,0,0,0
12,15,14,0,0,1,0,0,0,0,1,0,0,27,0,18,75,1,130,843,153,151,49,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,221,97,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,24,30,35,3,141,331,0,3,18,0,1,0,0
3,1,2,1,0,0,2,25,3,11,40,2,19,1,1,31,3,2,2,96,67,76,1,0,1,0,0,2,0,0,0,0,1,2,3,1,19,5,0,3,2,2,4,1,0,1,0,0,2,0,1,3,1,3,0,3,3,5,2,6,0,3,1,0,0,1,3,3,20,0,0,0,12,59,255,59,1017,1,2,6,0,4,0,0,1,0,0,0,0,0,0,0,2,0,2,36,0,8,5,14,62,20,84,116,12,50,270,2,5,19,1,0,7,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,6,2,154,516,1053,589,222,32,12,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,64,95,757,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,5,3,0,5,13,10,11,1,3,94,1,1,10,0,0,2,0
823,564,3,116,0,21,84,0,13,0,0,0,12,22,7,304,742,28,200,717,305,1198,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,3,0,24,1,0,0,16,45,387,95,858,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,12,0,8,4,28,109,73,36,42,3,91,601,55,647,71,1,2,51,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,16,15,1,0,1,0
